Date,Name,Open,Closing_Price,Daily_High,Daily_Low,Volume,Year,Month
2017-04-12,Air Liquide,88.3,89.07,89.07,88.3,121,2017,4
2017-04-11,Air Liquide,89.14,89.3,89.34,89.14,486,2017,4
2017-04-10,Air Liquide,89.76,89.67,90.0,89.67,574,2017,4
2017-04-07,Air Liquide,88.77,89.01,89.59,88.77,590,2017,4
2017-04-06,Air Liquide,87.66,88.78,88.88,87.66,692,2017,4
2017-04-05,Air Liquide,87.85,88.51,88.69,87.85,121,2017,4
2017-04-04,Air Liquide,87.9,88.26,88.26,87.9,15,2017,4
2017-04-03,Air Liquide,88.12,88.72,88.84,88.12,183,2017,4
2017-03-31,Air Liquide,87.81,88.58,88.58,87.81,70,2017,3
2017-03-30,Air Liquide,88.01,88.14,88.14,88.01,60,2017,3
2017-03-29,Air Liquide,87.68,88.08,88.08,87.68,253,2017,3
2017-03-28,Air Liquide,87.87,87.83,88.02,87.36,261,2017,3
2017-03-27,Air Liquide,87.08,87.08,87.08,87.08,0,2017,3
2017-03-24,Air Liquide,87.65,87.67,88.31,87.6,"2,269",2017,3
2017-03-23,Air Liquide,87.44,87.33,87.44,87.33,92,2017,3
2017-03-22,Air Liquide,86.43,87.6,87.6,86.43,47,2017,3
2017-03-21,Air Liquide,87.27,87.05,87.6,87.05,163,2017,3
2017-03-20,Air Liquide,87.19,87.19,87.19,87.19,36,2017,3
2017-03-17,Air Liquide,86.07,86.82,87.15,86.07,215,2017,3
2017-03-16,Air Liquide,86.38,86.36,86.38,86.36,16,2017,3
2017-03-15,Air Liquide,85.46,85.91,85.91,85.46,60,2017,3
2017-03-14,Air Liquide,85.23,85.45,85.58,85.23,120,2017,3
2017-03-13,Air Liquide,85.12,85.33,85.33,84.71,522,2017,3
2017-03-10,Air Liquide,84.59,84.92,84.96,84.59,143,2017,3
2017-03-09,Air Liquide,84.3,84.61,84.61,83.88,396,2017,3
2017-03-08,Air Liquide,83.6,84.38,84.38,83.6,710,2017,3
2017-03-07,Air Liquide,84.91,84.59,84.91,84.21,290,2017,3
2017-03-06,Air Liquide,84.45,85.08,85.08,84.45,"2,777",2017,3
2017-03-03,Air Liquide,85.25,85.29,85.29,84.67,616,2017,3
2017-03-02,Air Liquide,85.42,85.04,85.54,85.04,248,2017,3
2017-03-01,Air Liquide,84.46,85.83,85.83,84.46,363,2017,3
2017-02-28,Air Liquide,84.55,84.26,84.88,84.26,405,2017,2
2017-02-27,Air Liquide,85.18,85.06,85.18,85.06,109,2017,2
2017-02-24,Air Liquide,85.03,84.01,85.03,84.01,439,2017,2
2017-02-23,Air Liquide,85.27,84.92,85.27,84.92,121,2017,2
2017-02-22,Air Liquide,86.36,85.29,86.36,85.19,448,2017,2
2017-02-21,Air Liquide,86.33,86.36,86.36,86.33,45,2017,2
2017-02-20,Air Liquide,87.37,86.88,87.37,86.49,197,2017,2
2017-02-17,Air Liquide,87.38,86.51,87.38,86.51,137,2017,2
2017-02-16,Air Liquide,87.97,86.69,87.97,86.69,39,2017,2
2017-02-15,Air Liquide,85.67,87.06,87.06,85.67,425,2017,2
2017-02-14,Air Liquide,86.09,84.01,86.09,84.01,253,2017,2
2017-02-13,Air Liquide,84.56,85.7,85.7,84.56,342,2017,2
2017-02-10,Air Liquide,83.89,83.89,83.89,83.89,0,2017,2
2017-02-09,Air Liquide,82.51,84.09,84.09,82.51,30,2017,2
2017-02-08,Air Liquide,82.57,82.81,83.1,82.57,"1,18",2017,2
2017-02-07,Air Liquide,81.84,82.36,82.67,81.84,104,2017,2
2017-02-06,Air Liquide,83.28,82.64,83.28,82.64,24,2017,2
2017-02-03,Air Liquide,82.84,82.84,82.84,82.84,0,2017,2
2017-02-02,Air Liquide,82.64,83.14,83.14,82.64,423,2017,2
2017-02-01,Air Liquide,83.19,82.93,83.49,82.93,230,2017,2
2017-01-31,Air Liquide,83.32,82.64,84.15,82.64,111,2017,1
2017-01-30,Air Liquide,84.26,83.93,84.26,83.72,151,2017,1
2017-01-27,Air Liquide,85.06,85.12,85.21,85.06,"4,855",2017,1
2017-01-26,Air Liquide,85.6,85.25,85.6,85.25,52,2017,1
2017-01-25,Air Liquide,84.96,85.43,85.5,84.96,"1,329",2017,1
2017-01-24,Air Liquide,84.56,84.83,84.83,84.56,60,2017,1
2017-01-23,Air Liquide,84.68,84.59,84.68,84.32,327,2017,1
2017-01-20,Air Liquide,84.81,85.0,85.0,84.81,24,2017,1
2017-01-19,Air Liquide,84.58,85.0,85.0,84.58,36,2017,1
2017-01-18,Air Liquide,84.81,84.59,85.54,84.59,478,2017,1
2017-01-17,Air Liquide,84.74,84.42,84.75,84.3,"1,187",2017,1
2017-01-16,Air Liquide,86.06,84.71,86.06,84.71,474,2017,1
2017-01-13,Air Liquide,86.2,86.65,86.65,86.2,121,2017,1
2017-01-12,Air Liquide,86.61,86.28,86.61,86.28,145,2017,1
2017-01-11,Air Liquide,86.0,87.11,87.11,86.0,478,2017,1
2017-01-10,Air Liquide,86.28,86.28,86.28,86.28,0,2017,1
2017-01-09,Air Liquide,88.75,85.54,88.75,85.54,895,2017,1
2017-01-06,Air Liquide,86.89,87.75,87.75,86.89,121,2017,1
2017-01-05,Air Liquide,86.6,87.11,87.11,86.6,36,2017,1
2017-01-04,Air Liquide,87.18,86.74,87.18,86.74,669,2017,1
2017-01-03,Air Liquide,86.83,87.6,87.6,86.83,254,2017,1
2017-01-02,Air Liquide,86.56,87.15,87.17,86.56,650,2017,1
2016-12-30,Air Liquide,86.72,86.69,86.72,86.69,24,2016,12
2016-12-29,Air Liquide,86.4,86.84,86.84,86.4,243,2016,12
2016-12-28,Air Liquide,86.78,87.25,87.25,86.78,175,2016,12
2016-12-27,Air Liquide,86.52,86.98,87.19,86.52,255,2016,12
2016-12-23,Air Liquide,86.44,86.69,86.69,86.44,6,2016,12
2016-12-22,Air Liquide,86.58,86.49,86.65,86.45,549,2016,12
2016-12-21,Air Liquide,86.52,87.23,87.23,86.52,45,2016,12
2016-12-20,Air Liquide,87.27,87.15,87.27,87.15,553,2016,12
2016-12-19,Air Liquide,87.04,87.04,87.04,87.04,0,2016,12
2016-12-16,Air Liquide,86.68,86.61,86.68,86.61,48,2016,12
2016-12-15,Air Liquide,86.08,86.2,86.57,86.07,108,2016,12
2016-12-14,Air Liquide,85.44,85.66,85.83,85.44,91,2016,12
2016-12-13,Air Liquide,85.31,85.99,85.99,85.31,315,2016,12
2016-12-12,Air Liquide,85.48,85.54,85.54,85.48,151,2016,12
2016-12-09,Air Liquide,84.62,85.12,85.85,84.62,"1,283",2016,12
2016-12-08,Air Liquide,83.32,84.73,84.73,83.32,"1,156",2016,12
2016-12-07,Air Liquide,81.39,82.56,82.56,81.39,"2,843",2016,12
2016-12-06,Air Liquide,79.56,81.7,81.7,79.56,157,2016,12
2016-12-05,Air Liquide,78.45,79.41,79.41,78.45,121,2016,12
2016-12-02,Air Liquide,78.45,78.88,78.88,78.45,18,2016,12
2016-12-01,Air Liquide,79.16,79.12,79.16,79.12,97,2016,12
2016-11-30,Air Liquide,79.75,79.83,80.33,79.75,277,2016,11
2016-11-29,Air Liquide,77.26,78.42,78.42,77.26,379,2016,11
2016-11-28,Air Liquide,78.05,77.83,78.48,77.83,109,2016,11
2016-11-25,Air Liquide,77.86,77.45,77.86,77.45,13,2016,11
2016-11-24,Air Liquide,77.32,78.0,78.0,77.32,175,2016,11
2016-11-23,Air Liquide,78.1,76.87,78.1,76.87,247,2016,11
2016-11-22,Air Liquide,77.81,78.18,78.35,77.81,"1,791",2016,11
2016-11-21,Air Liquide,77.69,78.01,78.01,77.69,334,2016,11
2016-11-18,Air Liquide,78.14,77.56,78.18,77.56,497,2016,11
2016-11-17,Air Liquide,76.87,77.97,77.97,76.87,194,2016,11
2016-11-16,Air Liquide,78.74,77.44,78.74,77.41,151,2016,11
2016-11-15,Air Liquide,78.72,77.83,78.72,77.0,"1,925",2016,11
2016-11-14,Air Liquide,78.5,79.07,79.07,78.5,97,2016,11
2016-11-11,Air Liquide,78.57,78.31,79.31,78.31,133,2016,11
2016-11-10,Air Liquide,77.7,77.7,77.7,77.7,0,2016,11
2016-11-09,Air Liquide,75.02,74.96,75.03,73.98,273,2016,11
2016-11-08,Air Liquide,76.19,76.19,76.19,76.19,0,2016,11
2016-11-07,Air Liquide,76.14,76.17,76.62,76.07,618,2016,11
2016-11-04,Air Liquide,74.85,74.86,74.86,74.85,163,2016,11
2016-11-03,Air Liquide,75.04,75.45,75.45,75.04,41,2016,11
2016-11-02,Air Liquide,75.62,75.46,75.62,75.46,94,2016,11
2016-11-01,Air Liquide,76.63,76.45,76.63,76.45,30,2016,11
2016-10-31,Air Liquide,77.58,77.58,77.58,77.58,6,2016,10
2016-10-28,Air Liquide,77.24,76.42,77.24,76.42,93,2016,10
2016-10-27,Air Liquide,75.84,75.62,75.85,75.62,"2,902",2016,10
2016-10-26,Air Liquide,77.3,76.14,77.3,76.14,287,2016,10
2016-10-25,Air Liquide,78.43,77.91,78.43,77.91,499,2016,10
2016-10-24,Air Liquide,76.84,77.24,77.36,76.84,111,2016,10
2016-10-21,Air Liquide,76.55,76.94,77.08,76.55,163,2016,10
2016-10-20,Air Liquide,76.62,77.01,77.01,76.4,270,2016,10
2016-10-19,Air Liquide,76.63,76.74,76.84,76.45,"2,315",2016,10
2016-10-18,Air Liquide,76.23,76.82,77.04,76.23,200,2016,10
2016-10-17,Air Liquide,76.54,76.54,76.54,76.54,0,2016,10
2016-10-14,Air Liquide,76.23,77.27,77.4,76.23,629,2016,10
2016-10-13,Air Liquide,76.17,76.03,76.17,75.62,426,2016,10
2016-10-12,Air Liquide,76.51,76.27,76.51,76.27,85,2016,10
2016-10-11,Air Liquide,76.8,77.31,77.52,76.8,825,2016,10
2016-10-10,Air Liquide,76.7,76.26,76.7,75.23,387,2016,10
2016-10-07,Air Liquide,77.62,76.49,77.69,76.49,704,2016,10
2016-10-06,Air Liquide,78.81,78.31,79.17,78.26,522,2016,10
2016-10-05,Air Liquide,79.86,79.25,79.86,79.06,230,2016,10
2016-10-04,Air Liquide,80.16,80.63,80.66,80.16,126,2016,10
2016-09-30,Air Liquide,77.73,77.99,78.05,77.73,508,2016,9
2016-09-29,Air Liquide,79.42,79.6,79.9,79.42,416,2016,9
2016-09-28,Air Liquide,77.66,79.08,79.08,77.66,302,2016,9
2016-09-27,Air Liquide,78.16,77.15,78.16,77.15,1,2016,9
2016-09-26,Air Liquide,79.7,79.5,79.7,79.5,31,2016,9
2016-09-23,Air Liquide,80.21,79.71,80.21,79.71,339,2016,9
2016-09-22,Air Liquide,79.43,80.31,80.31,79.3,174,2016,9
2016-09-21,Air Liquide,79.73,79.06,79.73,79.06,2,2016,9
2016-09-20,Air Liquide,79.62,79.62,79.62,79.62,0,2016,9
2016-09-19,Air Liquide,79.81,80.03,80.03,79.81,392,2016,9
2016-09-16,Air Liquide,79.92,79.13,79.92,79.13,"1,406",2016,9
2016-09-15,Air Liquide,80.57,80.41,80.66,80.41,127,2016,9
2016-09-14,Air Liquide,80.04,80.16,81.26,80.04,169,2016,9
2016-09-13,Air Liquide,74.62,80.21,80.21,74.62,484,2016,9
2016-09-12,Air Liquide,75.97,76.43,76.43,75.97,93,2016,9
2016-09-09,Air Liquide,77.93,77.05,78.22,77.05,248,2016,9
2016-09-08,Air Liquide,79.21,77.95,79.21,77.95,75,2016,9
2016-09-07,Air Liquide,79.17,79.49,79.49,79.17,75,2016,9
2016-09-06,Air Liquide,80.13,79.64,80.13,79.64,224,2016,9
2016-09-05,Air Liquide,79.68,79.56,79.68,79.56,124,2016,9
2016-09-02,Air Liquide,78.47,78.47,78.47,78.47,0,2016,9
2016-09-01,Air Liquide,79.16,79.16,79.16,79.16,0,2016,9
2016-08-31,Air Liquide,79.11,79.52,79.59,79.11,345,2016,8
2016-08-30,Air Liquide,79.15,79.6,79.68,79.15,81,2016,8
2016-08-29,Air Liquide,78.98,78.5,78.98,78.5,37,2016,8
2016-08-26,Air Liquide,77.83,77.99,78.01,77.83,248,2016,8
2016-08-25,Air Liquide,78.43,78.34,78.44,78.34,250,2016,8
2016-08-24,Air Liquide,78.33,79.33,79.33,78.16,37,2016,8
2016-08-23,Air Liquide,78.29,78.29,78.29,78.29,0,2016,8
2016-08-22,Air Liquide,78.73,78.31,79.55,78.31,550,2016,8
2016-08-19,Air Liquide,79.31,78.86,79.31,78.86,225,2016,8
2016-08-18,Air Liquide,79.45,79.44,80.22,79.44,142,2016,8
2016-08-17,Air Liquide,80.16,79.31,80.16,79.31,12,2016,8
2016-08-16,Air Liquide,78.14,80.34,80.34,78.14,752,2016,8
2016-08-15,Air Liquide,78.08,78.03,78.5,78.03,102,2016,8
2016-08-12,Air Liquide,77.86,78.11,78.42,77.86,224,2016,8
2016-08-11,Air Liquide,77.1,78.14,78.14,77.1,62,2016,8
2016-08-10,Air Liquide,76.63,77.09,77.09,76.63,81,2016,8
2016-08-09,Air Liquide,74.84,74.84,74.84,74.84,0,2016,8
2016-08-08,Air Liquide,75.75,75.75,75.75,75.75,88,2016,8
2016-08-05,Air Liquide,73.51,74.52,74.52,73.51,50,2016,8
2016-08-04,Air Liquide,74.86,74.05,74.86,73.57,148,2016,8
2016-08-03,Air Liquide,73.67,74.31,74.31,73.67,6,2016,8
2016-08-02,Air Liquide,74.4,73.96,74.56,73.65,139,2016,8
2016-08-01,Air Liquide,74.88,74.8,74.94,74.05,"2,449",2016,8
2016-07-29,Air Liquide,76.98,76.98,76.98,76.98,0,2016,7
2016-07-28,Air Liquide,77.58,76.91,77.58,76.91,37,2016,7
2016-07-27,Air Liquide,78.56,78.56,78.56,78.56,124,2016,7
2016-07-26,Air Liquide,76.9,77.49,77.49,76.77,160,2016,7
2016-07-25,Air Liquide,76.96,77.79,77.79,76.96,263,2016,7
2016-07-22,Air Liquide,76.03,76.84,76.84,76.03,224,2016,7
2016-07-21,Air Liquide,76.2,76.0,76.2,75.61,313,2016,7
2016-07-20,Air Liquide,76.28,76.28,76.28,76.28,0,2016,7
2016-07-19,Air Liquide,76.74,76.47,76.74,76.45,293,2016,7
2016-07-18,Air Liquide,77.61,77.28,77.61,77.06,940,2016,7
2016-07-15,Air Liquide,75.94,76.86,77.1,75.94,754,2016,7
2016-07-14,Air Liquide,75.4,76.47,76.47,75.4,590,2016,7
2016-07-13,Air Liquide,74.86,75.37,75.38,74.86,186,2016,7
2016-07-12,Air Liquide,73.73,74.83,74.83,73.73,337,2016,7
2016-07-11,Air Liquide,73.34,73.75,73.75,72.96,440,2016,7
2016-07-08,Air Liquide,71.96,72.48,73.08,71.96,483,2016,7
2016-07-07,Air Liquide,72.74,72.44,72.74,71.64,286,2016,7
2016-07-06,Air Liquide,74.24,72.76,74.24,72.45,445,2016,7
2016-07-05,Air Liquide,75.65,74.74,75.65,74.74,12,2016,7
2016-07-04,Air Liquide,76.67,75.94,76.67,75.94,"1,106",2016,7
2016-07-01,Air Liquide,75.95,76.57,76.67,75.83,791,2016,7
2016-06-30,Air Liquide,74.43,75.63,76.47,74.43,374,2016,6
2016-06-29,Air Liquide,74.01,74.65,74.7,73.14,868,2016,6
2016-06-28,Air Liquide,72.06,72.73,73.19,72.06,"1,656",2016,6
2016-06-27,Air Liquide,72.68,71.64,73.31,71.64,265,2016,6
2016-06-24,Air Liquide,69.25,73.84,74.46,69.25,"1,649",2016,6
2016-06-23,Air Liquide,76.53,76.78,76.78,76.53,37,2016,6
2016-06-22,Air Liquide,76.4,76.19,76.4,76.19,99,2016,6
2016-06-21,Air Liquide,75.2,76.09,76.09,75.2,194,2016,6
2016-06-20,Air Liquide,75.06,75.06,75.06,75.06,0,2016,6
2016-06-17,Air Liquide,74.55,73.63,74.55,73.63,668,2016,6
2016-06-16,Air Liquide,73.01,72.76,73.4,72.76,"1,439",2016,6
2016-06-15,Air Liquide,73.01,73.71,74.06,73.01,491,2016,6
2016-06-14,Air Liquide,73.94,72.85,73.94,72.85,540,2016,6
2016-06-13,Air Liquide,74.54,74.37,74.54,74.06,"1,147",2016,6
2016-06-10,Air Liquide,75.67,74.87,75.67,74.87,206,2016,6
2016-06-09,Air Liquide,75.8,75.91,75.92,75.8,273,2016,6
2016-06-08,Air Liquide,76.97,76.1,76.97,76.1,149,2016,6
2016-06-07,Air Liquide,76.47,77.08,77.09,76.47,99,2016,6
2016-06-06,Air Liquide,77.29,76.42,77.29,76.42,496,2016,6
2016-06-03,Air Liquide,78.0,76.87,78.0,76.87,161,2016,6
2016-06-02,Air Liquide,77.3,78.44,78.44,77.3,206,2016,6
2016-06-01,Air Liquide,77.3,77.3,77.3,77.3,0,2016,6
2016-05-31,Air Liquide,79.12,78.08,79.92,78.08,699,2016,5
2016-05-30,Air Liquide,79.14,79.28,79.28,79.0,647,2016,5
2016-05-27,Air Liquide,78.62,78.62,78.62,78.62,0,2016,5
2016-05-26,Air Liquide,78.88,79.06,79.08,78.39,281,2016,5
2016-05-25,Air Liquide,78.19,78.26,78.69,77.99,163,2016,5
2016-05-24,Air Liquide,76.55,77.76,77.8,75.67,467,2016,5
2016-05-23,Air Liquide,76.35,76.01,76.45,75.39,"1,056",2016,5
2016-05-20,Air Liquide,77.41,78.23,78.38,77.41,"1,183",2016,5
2016-05-19,Air Liquide,77.68,76.93,77.68,76.87,801,2016,5
2016-05-18,Air Liquide,76.37,76.83,76.83,76.37,610,2016,5
2016-05-17,Air Liquide,78.61,77.45,78.61,77.45,892,2016,5
2016-05-13,Air Liquide,75.67,76.2,76.2,75.67,385,2016,5
2016-05-12,Air Liquide,76.24,76.89,76.89,76.24,130,2016,5
2016-05-11,Air Liquide,76.49,76.54,76.54,76.3,277,2016,5
2016-05-10,Air Liquide,76.79,77.04,77.04,76.79,37,2016,5
2016-05-09,Air Liquide,77.16,76.69,77.52,76.58,"1,174",2016,5
2016-05-06,Air Liquide,76.64,76.13,76.64,76.13,113,2016,5
2016-05-05,Air Liquide,76.75,76.69,76.75,76.38,87,2016,5
2016-05-04,Air Liquide,78.5,78.5,78.5,78.5,0,2016,5
2016-05-03,Air Liquide,79.6,78.6,79.6,78.38,358,2016,5
2016-05-02,Air Liquide,79.53,80.54,80.54,79.53,50,2016,5
2016-04-29,Air Liquide,80.19,79.71,80.19,79.71,291,2016,4
2016-04-28,Air Liquide,79.68,79.76,80.24,79.68,224,2016,4
2016-04-27,Air Liquide,80.51,80.51,80.51,80.51,0,2016,4
2016-04-26,Air Liquide,84.2,81.3,84.2,80.5,"1,381",2016,4
2016-04-25,Air Liquide,85.11,85.22,85.22,84.36,142,2016,4
2016-04-22,Air Liquide,84.54,84.52,84.54,84.52,58,2016,4
2016-04-21,Air Liquide,85.39,85.33,85.49,85.33,220,2016,4
2016-04-20,Air Liquide,83.56,83.56,83.56,83.56,0,2016,4
2016-04-19,Air Liquide,82.77,84.49,84.49,82.77,296,2016,4
2016-04-18,Air Liquide,82.19,81.94,82.19,81.68,641,2016,4
2016-04-15,Air Liquide,80.64,80.64,80.64,80.64,0,2016,4
2016-04-14,Air Liquide,81.94,81.74,82.33,81.1,276,2016,4
2016-04-13,Air Liquide,79.21,81.31,81.31,79.21,919,2016,4
2016-04-12,Air Liquide,77.23,79.08,79.08,76.9,"1,055",2016,4
2016-04-11,Air Liquide,76.29,76.79,76.79,75.81,"1,897",2016,4
2016-04-08,Air Liquide,75.48,76.08,76.32,75.43,716,2016,4
2016-04-07,Air Liquide,76.26,75.32,76.26,75.27,981,2016,4
2016-04-06,Air Liquide,76.03,76.38,76.38,76.03,51,2016,4
2016-04-05,Air Liquide,77.28,76.38,77.28,76.38,50,2016,4
2016-04-04,Air Liquide,77.87,78.61,78.61,77.87,173,2016,4
2016-04-01,Air Liquide,78.35,77.79,78.35,77.79,46,2016,4
2016-03-31,Air Liquide,80.74,80.05,80.74,80.05,10,2016,3
2016-03-30,Air Liquide,80.64,81.01,81.01,80.64,198,2016,3
2016-03-29,Air Liquide,79.5,79.14,79.5,79.14,113,2016,3
2016-03-24,Air Liquide,79.38,79.37,79.73,79.37,590,2016,3
2016-03-23,Air Liquide,78.88,80.54,80.54,78.88,288,2016,3
2016-03-22,Air Liquide,78.95,78.4,78.95,78.4,19,2016,3
2016-03-21,Air Liquide,79.25,79.0,79.41,78.26,371,2016,3
2016-03-18,Air Liquide,78.57,78.74,78.85,78.36,605,2016,3
2016-03-17,Air Liquide,80.19,78.4,80.19,77.54,446,2016,3
2016-03-16,Air Liquide,78.97,79.16,80.12,78.97,304,2016,3
2016-03-15,Air Liquide,79.35,79.31,79.42,78.86,241,2016,3
2016-03-14,Air Liquide,80.45,80.11,80.5,80.11,863,2016,3
2016-03-11,Air Liquide,79.19,80.06,80.06,79.19,415,2016,3
2016-03-10,Air Liquide,79.74,78.83,81.63,78.83,"1,363",2016,3
2016-03-09,Air Liquide,79.09,80.02,80.63,79.09,"1,132",2016,3
2016-03-08,Air Liquide,79.2,79.35,79.35,79.0,323,2016,3
2016-03-07,Air Liquide,78.53,79.24,79.24,78.33,"1,367",2016,3
2016-03-04,Air Liquide,77.97,78.61,78.66,77.78,261,2016,3
2016-03-03,Air Liquide,77.65,77.79,77.79,77.65,48,2016,3
2016-03-02,Air Liquide,78.73,77.98,78.73,77.61,355,2016,3
2016-03-01,Air Liquide,76.84,78.75,78.75,76.84,789,2016,3
2016-02-29,Air Liquide,77.62,77.56,77.62,76.17,294,2016,2
2016-02-26,Air Liquide,77.05,77.27,77.68,77.05,422,2016,2
2016-02-25,Air Liquide,74.79,75.88,75.88,74.79,522,2016,2
2016-02-24,Air Liquide,75.56,74.57,75.56,74.22,122,2016,2
2016-02-23,Air Liquide,78.05,76.86,78.05,76.86,250,2016,2
2016-02-22,Air Liquide,76.62,77.52,77.66,76.62,19,2016,2
2016-02-19,Air Liquide,75.35,76.75,76.75,75.35,139,2016,2
2016-02-18,Air Liquide,75.96,76.03,76.29,75.86,"1,211",2016,2
2016-02-17,Air Liquide,74.46,75.45,75.51,73.8,473,2016,2
2016-02-16,Air Liquide,77.65,74.41,77.65,73.38,687,2016,2
2016-02-15,Air Liquide,77.3,77.95,77.95,77.3,325,2016,2
2016-02-12,Air Liquide,74.78,75.11,75.11,74.78,373,2016,2
2016-02-11,Air Liquide,75.05,75.19,75.19,74.33,432,2016,2
2016-02-10,Air Liquide,75.17,76.8,76.8,75.17,93,2016,2
2016-02-09,Air Liquide,73.65,74.81,74.81,73.41,417,2016,2
2016-02-08,Air Liquide,76.7,74.54,76.74,74.54,420,2016,2
2016-02-05,Air Liquide,76.01,76.01,76.01,76.01,0,2016,2
2016-02-04,Air Liquide,77.31,75.55,77.31,75.55,373,2016,2
2016-02-03,Air Liquide,74.86,75.51,76.04,74.86,516,2016,2
2016-02-02,Air Liquide,75.74,75.72,75.74,75.72,93,2016,2
2016-02-01,Air Liquide,76.53,75.97,76.71,75.97,655,2016,2
2016-01-29,Air Liquide,76.81,76.47,77.02,75.86,"2,124",2016,1
2016-01-28,Air Liquide,75.39,76.52,76.52,75.39,12,2016,1
2016-01-27,Air Liquide,76.84,76.84,76.84,76.84,0,2016,1
2016-01-26,Air Liquide,75.6,76.09,76.09,75.6,118,2016,1
2016-01-25,Air Liquide,77.82,77.26,77.98,77.26,261,2016,1
2016-01-22,Air Liquide,76.32,78.08,78.08,76.32,547,2016,1
2016-01-21,Air Liquide,73.54,75.35,75.55,73.54,342,2016,1
2016-01-20,Air Liquide,74.4,74.04,74.4,73.3,"1,241",2016,1
2016-01-19,Air Liquide,76.12,75.44,76.76,75.27,265,2016,1
2016-01-18,Air Liquide,76.64,75.67,76.64,75.63,422,2016,1
2016-01-15,Air Liquide,77.99,76.15,77.99,76.15,676,2016,1
2016-01-14,Air Liquide,77.34,78.31,78.31,75.88,452,2016,1
2016-01-13,Air Liquide,78.53,78.31,78.97,78.31,157,2016,1
2016-01-12,Air Liquide,75.91,78.32,78.32,75.52,"1,311",2016,1
2016-01-11,Air Liquide,75.59,76.09,76.52,75.59,270,2016,1
2016-01-08,Air Liquide,77.31,76.98,78.16,76.98,"1,195",2016,1
2016-01-07,Air Liquide,78.24,77.76,78.24,76.78,707,2016,1
2016-01-06,Air Liquide,80.09,79.37,80.09,79.11,924,2016,1
2016-01-05,Air Liquide,81.24,80.54,81.24,80.0,354,2016,1
2016-01-04,Air Liquide,82.21,81.8,82.21,80.82,575,2016,1
2015-12-30,Air Liquide,84.53,84.48,84.53,84.48,9,2015,12
2015-12-29,Air Liquide,83.69,84.49,84.6,83.69,543,2015,12
2015-12-28,Air Liquide,83.33,83.88,83.88,83.33,262,2015,12
2015-12-23,Air Liquide,82.39,84.2,84.2,82.39,137,2015,12
2015-12-22,Air Liquide,82.51,82.43,82.6,82.11,476,2015,12
2015-12-21,Air Liquide,84.4,83.56,85.01,83.56,271,2015,12
2015-12-18,Air Liquide,84.58,84.2,85.0,84.2,656,2015,12
2015-12-17,Air Liquide,84.52,85.85,85.93,84.52,389,2015,12
2015-12-16,Air Liquide,84.02,84.2,84.2,83.95,29,2015,12
2015-12-15,Air Liquide,82.85,84.04,84.04,82.85,173,2015,12
2015-12-14,Air Liquide,84.52,83.31,84.52,83.31,575,2015,12
2015-12-11,Air Liquide,84.01,82.51,84.01,82.51,235,2015,12
2015-12-10,Air Liquide,83.74,84.6,84.6,83.74,522,2015,12
2015-12-09,Air Liquide,85.12,83.72,85.12,83.72,363,2015,12
2015-12-08,Air Liquide,85.64,84.79,86.25,84.79,130,2015,12
2015-12-07,Air Liquide,86.59,86.62,87.62,86.59,519,2015,12
2015-12-04,Air Liquide,84.65,85.33,85.33,84.36,512,2015,12
2015-12-03,Air Liquide,87.57,85.33,88.21,84.72,903,2015,12
2015-12-02,Air Liquide,88.49,88.14,88.49,87.39,"1,097",2015,12
2015-12-01,Air Liquide,92.82,88.14,92.82,88.14,"2,184",2015,12
2015-11-30,Air Liquide,94.18,93.09,94.18,93.09,524,2015,11
2015-11-27,Air Liquide,94.17,93.46,94.17,93.38,445,2015,11
2015-11-26,Air Liquide,93.22,94.02,94.02,93.16,195,2015,11
2015-11-25,Air Liquide,91.6,93.98,93.98,91.6,358,2015,11
2015-11-24,Air Liquide,92.87,92.87,92.87,92.87,0,2015,11
2015-11-23,Air Liquide,93.89,93.46,93.89,92.97,368,2015,11
2015-11-20,Air Liquide,92.03,93.54,94.06,92.03,621,2015,11
2015-11-19,Air Liquide,93.27,92.48,93.78,91.85,"1,635",2015,11
2015-11-18,Air Liquide,99.78,92.97,99.78,91.93,"3,517",2015,11
2015-11-17,Air Liquide,97.25,101.44,103.33,97.25,273,2015,11
2015-11-16,Air Liquide,95.04,95.04,95.04,95.04,0,2015,11
2015-11-13,Air Liquide,96.52,96.19,97.36,96.03,559,2015,11
2015-11-12,Air Liquide,98.32,97.48,98.32,97.48,311,2015,11
2015-11-11,Air Liquide,97.32,98.84,99.01,97.32,211,2015,11
2015-11-10,Air Liquide,97.63,97.9,97.9,97.2,630,2015,11
2015-11-09,Air Liquide,98.95,98.25,98.95,98.25,166,2015,11
2015-11-06,Air Liquide,97.47,98.27,98.84,97.08,604,2015,11
2015-11-05,Air Liquide,98.19,98.09,98.19,96.6,"1,412",2015,11
2015-11-04,Air Liquide,96.51,96.87,97.84,96.51,584,2015,11
2015-11-03,Air Liquide,95.82,96.6,96.6,95.82,175,2015,11
2015-11-02,Air Liquide,94.36,96.23,96.48,94.18,933,2015,11
2015-10-30,Air Liquide,95.02,95.32,95.43,94.3,241,2015,10
2015-10-29,Air Liquide,95.4,95.19,95.4,94.91,379,2015,10
2015-10-28,Air Liquide,94.39,95.74,95.74,94.35,501,2015,10
2015-10-27,Air Liquide,93.18,93.94,94.18,93.18,866,2015,10
2015-10-26,Air Liquide,93.95,94.2,94.2,92.69,277,2015,10
